person_id,day,dow,weekend,work_hours,screen_evening_h,sleep_hours,sleep_onset_h,steps,social_msgs,latent_stress,burnout,burnout_prob_true
1105,27,6,True,1.59,1.37,6.13,24.3,6039,30,0.33,0,0.007
1105,28,0,False,7.72,0.9,7.75,23.08,5189,25,0.33,0,0.007
1105,29,1,False,7.35,2.79,7.08,22.68,8823,9,0.33,0,0.007
1105,30,2,False,6.21,2.94,6.16,22.56,6427,48,0.33,0,0.007
1105,31,3,False,7.43,3.58,6.23,23.8,9490,22,0.33,0,0.007
1105,32,4,False,8.17,3.72,7.89,24.62,5639,55,0.33,0,0.007
1105,33,5,True,2.84,1.72,8.0,24.44,9128,23,0.33,0,0.007
1105,34,6,True,3.15,1.99,7.13,23.08,7311,32,0.33,0,0.007
1105,35,0,False,8.37,2.18,7.33,22.61,8375,30,0.33,0,0.007
1105,36,1,False,7.97,2.04,5.92,24.27,6776,29,0.33,0,0.007
1105,37,2,False,8.44,2.99,7.04,25.62,8928,35,0.33,0,0.007
1105,38,3,False,9.26,2.95,8.98,23.37,7720,37,0.33,0,0.007
1105,39,4,False,8.23,2.33,6.99,23.06,8817,33,0.33,0,0.007
1105,40,5,True,3.04,2.58,7.14,23.31,6484,38,0.33,0,0.007
1105,41,6,True,3.04,2.68,7.8,25.11,5894,37,0.33,0,0.007
1105,42,0,False,7.04,2.88,7.63,23.05,4497,46,0.33,0,0.007
1105,43,1,False,8.91,3.32,5.93,23.61,6034,36,0.33,0,0.007
1105,44,2,False,8.0,3.07,6.91,23.64,7299,22,0.33,0,0.007
1105,45,3,False,10.28,3.42,7.46,21.38,6133,35,0.33,0,0.007
1105,46,4,False,7.57,2.56,7.01,23.12,6497,16,0.33,0,0.007
1105,47,5,True,3.29,1.59,7.68,23.7,7610,53,0.33,0,0.007
1105,48,6,True,2.1,2.85,7.08,23.1,7706,44,0.33,0,0.007
1105,49,0,False,8.78,2.26,6.42,23.36,5628,30,0.33,0,0.007
1105,50,1,False,7.39,2.79,6.57,24.56,5429,29,0.33,0,0.007
1105,51,2,False,8.32,2.76,6.34,23.7,6680,21,0.33,0,0.007
1105,52,3,False,8.21,2.95,6.45,23.67,6019,24,0.33,0,0.007
1105,53,4,False,8.05,2.42,7.83,24.88,4066,17,0.33,0,0.007
1105,54,5,True,5.07,2.09,7.11,22.59,5820,24,0.33,0,0.007
1105,55,6,True,3.58,1.89,7.84,23.71,8800,29,0.33,0,0.007
1106,0,0,False,11.11,4.42,6.48,23.17,6362,12,0.7,0,0.988
1106,1,1,False,10.88,2.82,5.8,24.62,6314,41,0.7,0,0.988
1106,2,2,False,11.2,2.7,7.12,23.58,5446,24,0.7,0,0.988
1106,3,3,False,10.4,4.09,7.74,24.88,7542,27,0.7,0,0.988
1106,4,4,False,10.02,3.6,6.62,24.26,2938,24,0.7,0,0.988
1106,5,5,True,3.87,3.04,4.67,26.18,7363,14,0.7,0,0.988
1106,6,6,True,4.27,4.01,5.56,24.52,5018,21,0.7,0,0.988
1106,7,0,False,10.7,4.6,5.98,24.83,4645,30,0.7,0,0.988
1106,8,1,False,9.53,4.41,6.77,26.03,5288,33,0.7,0,0.988
1106,9,2,False,8.8,4.02,4.73,22.74,4532,17,0.7,0,0.988
1106,10,3,False,8.21,4.93,3.79,23.25,5945,18,0.7,0,0.988
1106,11,4,False,11.36,4.07,6.19,25.26,3327,35,0.7,0,0.988
1106,12,5,True,3.44,3.5,7.47,23.96,6681,14,0.7,0,0.988
1106,13,6,True,3.75,4.69,6.79,24.19,5972,18,0.7,0,0.988
1106,14,0,False,11.08,3.95,6.6,25.88,3529,19,0.7,0,0.988
1106,15,1,False,9.28,3.82,3.54,24.85,7261,8,0.7,0,0.988
1106,16,2,False,8.16,2.89,5.64,23.8,5416,20,0.7,0,0.988
1106,17,3,False,9.31,2.94,6.51,25.85,6201,25,0.7,0,0.988
1106,18,4,False,8.72,3.25,8.25,25.32,6252,18,0.7,0,0.988
1106,19,5,True,2.97,4.01,6.8,22.49,6062,30,0.7,0,0.988
1106,20,6,True,5.76,3.92,5.18,26.01,6368,36,0.7,0,0.988
1106,21,0,False,11.41,3.37,4.62,24.69,5290,14,0.7,0,0.988
1106,22,1,False,8.54,3.59,8.32,26.54,2764,14,0.7,0,0.988
1106,23,2,False,10.18,3.7,6.46,25.41,6476,48,0.7,0,0.988
1106,24,3,False,9.01,4.47,5.04,25.41,5369,28,0.7,0,0.988
1106,25,4,False,10.08,3.36,6.88,25.14,3714,7,0.7,0,0.988
1106,26,5,True,3.76,2.77,6.42,23.5,4869,12,0.7,0,0.988
1106,27,6,True,6.04,3.42,5.66,23.31,5939,38,0.7,0,0.988
1106,28,0,False,9.92,4.63,4.97,26.82,6749,34,0.7,0,0.988
1106,29,1,False,9.81,2.54,7.04,24.12,2614,31,0.7,0,0.988
1106,30,2,False,9.73,3.86,6.64,24.33,9579,29,0.7,0,0.988
1106,31,3,False,10.79,3.69,5.85,26.57,6645,22,0.7,0,0.988
1106,32,4,False,10.45,3.23,6.16,22.91,8354,3,0.7,0,0.988
1106,33,5,True,6.41,4.58,7.64,25.48,8160,42,0.7,0,0.988
1106,34,6,True,5.3,3.33,5.7,24.3,4842,19,0.7,0,0.988
1106,35,0,False,11.53,3.53,4.18,23.21,5255,17,0.7,0,0.988
1106,36,1,False,11.15,3.54,5.9,24.75,4207,30,0.7,0,0.988
1106,37,2,False,10.17,2.99,5.45,23.03,4450,3,0.7,0,0.988
1106,38,3,False,10.89,3.63,4.26,25.46,5487,12,0.7,0,0.988
1106,39,4,False,10.74,3.2,7.02,25.53,3788,26,0.7,0,0.988
1106,40,5,True,5.69,3.24,5.73,25.93,3775,29,0.7,0,0.988
1106,41,6,True,6.64,3.27,6.95,24.5,7058,26,0.7,0,0.988
1106,42,0,False,9.43,3.17,4.99,25.03,6934,31,0.7,0,0.988
1106,43,1,False,9.61,3.63,5.82,24.34,5090,31,0.7,0,0.988
1106,44,2,False,9.96,3.32,5.29,21.51,3218,37,0.7,0,0.988
1106,45,3,False,9.4,4.46,8.99,27.05,7363,21,0.7,0,0.988
1106,46,4,False,11.07,3.25,5.86,23.44,4788,28,0.7,0,0.988
1106,47,5,True,4.97,2.87,5.77,24.67,5533,20,0.7,0,0.988
1106,48,6,True,4.7,3.52,5.37,23.81,5825,14,0.7,0,0.988
1106,49,0,False,10.45,2.65,7.27,27.15,4605,0,0.7,0,0.988
1106,50,1,False,10.54,3.08,3.98,25.45,4855,3,0.7,0,0.988
1106,51,2,False,9.9,3.59,5.19,25.89,6428,31,0.7,0,0.988
1106,52,3,False,9.09,3.37,4.21,24.98,7299,19,0.7,0,0.988
1106,53,4,False,10.15,3.64,5.58,24.38,2404,22,0.7,0,0.988
1106,54,5,True,3.64,3.73,5.43,22.31,7956,13,0.7,0,0.988
1106,55,6,True,4.09,3.84,5.3,26.03,4188,25,0.7,0,0.988
1107,0,0,False,9.83,1.46,7.32,23.24,7745,30,0.13,0,0.0
1107,1,1,False,7.97,1.86,7.3,23.11,9062,42,0.13,0,0.0
1107,2,2,False,7.1,1.94,5.75,22.71,12292,37,0.13,0,0.0
1107,3,3,False,6.15,2.63,6.86,24.46,5662,31,0.13,0,0.0
1107,4,4,False,8.28,2.1,8.37,23.13,5498,17,0.13,0,0.0
1107,5,5,True,3.13,1.83,6.63,23.18,9727,30,0.13,0,0.0
1107,6,6,True,1.18,1.62,6.47,22.73,6552,40,0.13,0,0.0
1107,7,0,False,8.56,1.82,6.12,22.46,7976,45,0.13,0,0.0
1107,8,1,False,6.46,0.97,7.37,23.85,10385,17,0.13,0,0.0
1107,9,2,False,7.56,1.91,5.97,23.36,6335,30,0.13,0,0.0
1107,10,3,False,7.04,2.66,6.14,22.92,8959,43,0.13,0,0.0
1107,11,4,False,8.45,2.1,8.21,23.47,9269,28,0.13,0,0.0
1107,12,5,True,2.28,2.02,7.44,23.64,7971,50,0.13,0,0.0
1107,13,6,True,2.49,1.66,7.34,22.6,9229,53,0.13,0,0.0
1107,14,0,False,6.9,2.69,5.8,22.54,7282,39,0.13,0,0.0
1107,15,1,False,8.71,1.93,5.5,22.21,9047,21,0.13,0,0.0
1107,16,2,False,6.28,1.82,6.1,22.77,8760,37,0.13,0,0.0
1107,17,3,False,8.68,2.43,6.7,23.74,8327,32,0.13,0,0.0
1107,18,4,False,7.01,1.21,6.89,23.98,8363,50,0.13,0,0.0
1107,19,5,True,3.2,1.52,7.79,22.96,8141,31,0.13,0,0.0
1107,20,6,True,3.28,2.84,8.06,22.53,9927,28,0.13,0,0.0
1107,21,0,False,9.21,1.39,6.28,21.83,10401,24,0.13,0,0.0
1107,22,1,False,5.24,1.92,5.18,23.7,7676,17,0.13,0,0.0
1107,23,2,False,7.43,1.78,6.51,23.95,6103,38,0.13,0,0.0
1107,24,3,False,7.33,2.61,6.3,23.19,10158,19,0.13,0,0.0
1107,25,4,False,7.98,1.78,6.61,22.48,8167,38,0.13,0,0.0
1107,26,5,True,2.61,1.48,6.79,23.83,8101,31,0.13,0,0.0
1107,27,6,True,2.63,3.14,8.24,23.7,11217,34,0.13,0,0.0
1107,28,0,False,7.39,2.86,6.39,24.24,10054,44,0.13,0,0.0
1107,29,1,False,8.31,1.74,5.79,23.7,7221,29,0.13,0,0.0
1107,30,2,False,7.3,1.23,6.23,23.04,8671,25,0.13,0,0.0
1107,31,3,False,6.49,1.57,6.74,23.79,8677,29,0.13,0,0.0
1107,32,4,False,8.2,2.11,7.18,23.12,8566,30,0.13,0,0.0
1107,33,5,True,1.47,1.92,6.83,23.7,10823,37,0.13,0,0.0
1107,34,6,True,3.22,1.71,7.96,22.82,11557,9,0.13,0,0.0
1107,35,0,False,8.34,2.33,6.76,22.79,7188,42,0.13,0,0.0
1107,36,1,False,7.8,2.68,6.59,22.45,10071,50,0.13,0,0.0
1107,37,2,False,8.1,1.52,5.9,23.8,6900,40,0.13,0,0.0
1107,38,3,False,8.85,3.24,5.81,22.75,5087,25,0.13,0,0.0
1107,39,4,False,8.54,2.46,5.89,24.13,9463,51,0.13,0,0.0
1107,40,5,True,3.99,2.03,6.46,22.5,10855,19,0.13,0,0.0
1107,41,6,True,1.58,1.69,5.91,23.02,8075,30,0.13,0,0.0
1107,42,0,False,7.46,1.37,7.34,22.54,4403,26,0.13,0,0.0
1107,43,1,False,7.36,2.65,6.63,22.06,7046,25,0.13,0,0.0
1107,44,2,False,6.76,1.53,6.29,22.88,7008,42,0.13,0,0.0
1107,45,3,False,6.52,3.5,6.85,22.53,9241,43,0.13,0,0.0
1107,46,4,False,6.89,1.86,6.78,22.66,9295,31,0.13,0,0.0
1107,47,5,True,1.41,1.52,7.02,23.39,10091,18,0.13,0,0.0
1107,48,6,True,3.04,2.42,7.44,23.48,9497,36,0.13,0,0.0
1107,49,0,False,7.31,2.36,4.9,22.92,9048,55,0.13,0,0.0
1107,50,1,False,8.82,2.44,7.32,23.5,6964,37,0.13,0,0.0
1107,51,2,False,7.75,2.43,5.52,23.37,8281,8,0.13,0,0.0
1107,52,3,False,8.05,1.73,7.07,22.93,8701,26,0.13,0,0.0
1107,53,4,False,6.43,1.76,6.92,23.66,7996,48,0.13,0,0.0
1107,54,5,True,2.68,2.8,6.33,23.79,8650,46,0.13,0,0.0
1107,55,6,True,1.82,1.21,6.96,23.27,10711,33,0.13,0,0.0
1108,0,0,False,7.55,2.57,6.03,24.53,6098,36,0.217,0,0.001
1108,1,1,False,9.07,1.71,6.02,23.87,7331,39,0.217,0,0.001
1108,2,2,False,8.87,1.94,6.32,23.37,7514,28,0.217,0,0.001
1108,3,3,False,8.85,2.69,4.99,23.85,6833,55,0.217,0,0.001
1108,4,4,False,8.87,1.72,6.98,23.16,7236,42,0.217,0,0.001
1108,5,5,True,1.97,2.61,8.29,23.18,7807,38,0.217,0,0.001
1108,6,6,True,3.02,1.56,6.57,22.37,8105,40,0.217,0,0.001
1108,7,0,False,8.34,2.11,6.88,23.45,7194,34,0.217,0,0.001
1108,8,1,False,9.04,1.93,6.3,24.21,7475,28,0.217,0,0.001
1108,9,2,False,7.65,1.59,6.67,23.44,9259,27,0.217,0,0.001
1108,10,3,False,7.18,2.66,5.77,23.08,8356,39,0.217,0,0.001
1108,11,4,False,6.68,2.76,5.95,24.01,6698,33,0.217,0,0.001
1108,12,5,True,3.92,3.02,5.45,23.57,5226,47,0.217,0,0.001
1108,13,6,True,1.52,1.68,6.51,23.9,9535,33,0.217,0,0.001
1108,14,0,False,7.08,2.41,4.94,23.32,8692,38,0.217,0,0.001
1108,15,1,False,5.63,2.57,6.12,22.98,9113,24,0.217,0,0.001
1108,16,2,False,7.63,2.57,6.2,23.62,6605,47,0.217,0,0.001
1108,17,3,False,8.19,1.18,6.38,22.55,9770,45,0.217,0,0.001
1108,18,4,False,8.48,2.56,4.77,23.56,7235,31,0.217,0,0.001
1108,19,5,True,3.4,2.08,5.84,23.66,9309,32,0.217,0,0.001
1108,20,6,True,2.39,2.49,7.09,23.6,9238,30,0.217,0,0.001
1108,21,0,False,7.66,1.93,6.0,23.42,8004,32,0.217,0,0.001
1108,22,1,False,7.22,2.06,5.21,23.34,4055,29,0.217,0,0.001
1108,23,2,False,6.28,2.39,5.8,22.43,6625,32,0.217,0,0.001
1108,24,3,False,7.14,2.04,7.32,23.44,5027,38,0.217,0,0.001
1108,25,4,False,8.01,1.28,6.45,24.08,6781,35,0.217,0,0.001
1108,26,5,True,1.78,2.56,7.31,24.21,7276,15,0.217,0,0.001
1108,27,6,True,4.55,2.18,5.13,23.47,8299,38,0.217,0,0.001
1108,28,0,False,8.42,3.14,6.2,22.64,4159,26,0.217,0,0.001
1108,29,1,False,7.61,2.41,5.65,23.97,4849,36,0.217,0,0.001
1108,30,2,False,8.6,0.88,5.5,23.64,4337,37,0.217,0,0.001
1108,31,3,False,6.09,2.54,6.04,23.09,9032,33,0.217,0,0.001
1108,32,4,False,7.12,1.36,5.15,23.61,8547,38,0.217,0,0.001
1108,33,5,True,1.66,1.81,6.53,23.96,7809,39,0.217,0,0.001
1108,34,6,True,3.95,2.79,7.39,24.68,9033,35,0.217,0,0.001
1108,35,0,False,8.24,1.37,6.02,24.19,4835,38,0.217,0,0.001
1108,36,1,False,7.99,2.12,6.08,23.1,8419,28,0.217,0,0.001
1108,37,2,False,7.05,1.93,4.36,23.26,7128,36,0.217,0,0.001
1108,38,3,False,5.79,0.89,6.5,24.4,10630,55,0.217,0,0.001
1108,39,4,False,7.21,2.53,5.27,24.87,6116,33,0.217,0,0.001
1108,40,5,True,1.92,1.55,7.43,23.76,6567,30,0.217,0,0.001
1108,41,6,True,3.69,3.11,7.26,23.01,9628,38,0.217,0,0.001
1108,42,0,False,9.28,2.18,7.11,23.27,7278,41,0.217,0,0.001
1108,43,1,False,7.48,2.21,5.29,24.88,5147,36,0.217,0,0.001
1108,44,2,False,7.44,1.67,6.24,22.4,4716,46,0.217,0,0.001
1108,45,3,False,6.96,1.53,4.65,23.26,9484,40,0.217,0,0.001
1108,46,4,False,8.39,1.48,5.17,22.92,7937,36,0.217,0,0.001
1108,47,5,True,2.12,2.56,7.43,23.75,7941,36,0.217,0,0.001
1108,48,6,True,1.88,3.31,6.06,23.37,4306,48,0.217,0,0.001
1108,49,0,False,8.22,2.13,6.42,23.89,7186,27,0.217,0,0.001
1108,50,1,False,8.97,2.08,5.99,22.72,8652,36,0.217,0,0.001
1108,51,2,False,7.74,0.61,5.74,23.41,7603,36,0.217,0,0.001
1108,52,3,False,8.63,2.53,6.14,24.29,4918,27,0.217,0,0.001
1108,53,4,False,8.91,2.5,5.17,22.95,6186,29,0.217,0,0.001
1108,54,5,True,3.37,1.57,6.92,23.9,8946,25,0.217,0,0.001
1108,55,6,True,4.11,2.34,6.53,23.96,6011,26,0.217,0,0.001
1109,0,0,False,7.53,3.14,6.1,25.38,10356,30,0.451,0,0.026
1109,1,1,False,9.42,3.02,7.45,24.54,7982,29,0.451,0,0.026
1109,2,2,False,8.32,2.89,6.6,23.19,7735,27,0.451,0,0.026
1109,3,3,False,8.95,2.53,6.02,23.64,10238,23,0.451,0,0.026
1109,4,4,False,10.73,3.85,5.13,25.94,9168,29,0.451,0,0.026
1109,5,5,True,3.88,2.1,6.78,25.36,6678,27,0.451,0,0.026
1109,6,6,True,5.69,2.91,6.95,23.09,7021,27,0.451,0,0.026
1109,7,0,False,8.28,3.08,7.62,25.32,6843,29,0.451,0,0.026
1109,8,1,False,10.62,3.6,6.4,24.31,8578,24,0.451,0,0.026
1109,9,2,False,7.76,4.12,6.42,23.49,7263,30,0.451,0,0.026
1109,10,3,False,8.77,2.28,6.07,24.16,6083,11,0.451,0,0.026
1109,11,4,False,9.57,2.53,7.65,22.72,8118,18,0.451,0,0.026
1109,12,5,True,4.11,3.42,7.3,24.34,7961,27,0.451,0,0.026
1109,13,6,True,5.29,2.32,7.89,24.11,10981,29,0.451,0,0.026
1109,14,0,False,9.67,3.51,6.83,23.39,7068,31,0.451,0,0.026
1109,15,1,False,7.95,1.45,7.51,24.93,6735,31,0.451,0,0.026
1109,16,2,False,10.67,2.42,7.1,26.22,7350,45,0.451,0,0.026
1109,17,3,False,10.05,2.12,5.74,25.13,9104,16,0.451,0,0.026
1109,18,4,False,8.87,2.78,7.07,23.83,10847,40,0.451,0,0.026
1109,19,5,True,1.6,2.9,7.3,24.19,4978,20,0.451,0,0.026
1109,20,6,True,2.65,3.07,6.3,24.37,11653,28,0.451,0,0.026
1109,21,0,False,8.34,3.48,5.8,22.47,10509,35,0.451,0,0.026
1109,22,1,False,9.62,2.44,4.83,23.8,6713,29,0.451,0,0.026
1109,23,2,False,10.14,2.94,5.99,23.36,8798,38,0.451,0,0.026
1109,24,3,False,8.62,2.99,6.67,25.17,4541,39,0.451,0,0.026
1109,25,4,False,8.85,3.11,7.55,25.06,7403,40,0.451,0,0.026
1109,26,5,True,3.55,2.22,8.42,23.83,9742,43,0.451,0,0.026
1109,27,6,True,3.19,3.19,9.05,23.38,11409,46,0.451,0,0.026
1109,28,0,False,9.3,3.52,5.4,25.62,10052,31,0.451,0,0.026
1109,29,1,False,9.53,1.64,6.28,23.43,7535,20,0.451,0,0.026
1109,30,2,False,9.24,3.3,5.82,23.51,5750,20,0.451,0,0.026
1109,31,3,False,8.92,3.28,5.03,24.21,5274,10,0.451,0,0.026
1109,32,4,False,8.52,3.32,6.29,23.82,5860,18,0.451,0,0.026
1109,33,5,True,2.96,2.47,7.63,23.19,11289,35,0.451,0,0.026
1109,34,6,True,3.16,3.28,7.21,24.92,8800,32,0.451,0,0.026
1109,35,0,False,6.28,3.2,7.25,23.8,10526,24,0.451,0,0.026
1109,36,1,False,9.69,2.38,7.4,22.85,8886,29,0.451,0,0.026
1109,37,2,False,9.15,2.41,5.97,25.13,8844,18,0.451,0,0.026
1109,38,3,False,9.6,2.74,6.88,23.09,7834,19,0.451,0,0.026
1109,39,4,False,7.39,3.36,6.06,23.81,9438,24,0.451,0,0.026
1109,40,5,True,2.26,3.68,7.51,23.8,6733,29,0.451,0,0.026
1109,41,6,True,2.75,3.3,6.72,24.43,6433,36,0.451,0,0.026
1109,42,0,False,8.07,3.62,8.27,23.43,9395,30,0.451,0,0.026
1109,43,1,False,8.42,3.06,8.09,24.09,7268,22,0.451,0,0.026
1109,44,2,False,6.27,3.17,6.19,23.56,8954,19,0.451,0,0.026
1109,45,3,False,9.16,2.5,7.74,24.29,9863,14,0.451,0,0.026
1109,46,4,False,9.08,4.02,7.1,21.84,8322,29,0.451,0,0.026
1109,47,5,True,2.95,2.65,8.5,24.76,9462,23,0.451,0,0.026
1109,48,6,True,3.99,1.9,8.56,22.56,8386,34,0.451,0,0.026
1109,49,0,False,8.48,2.73,6.95,23.88,11696,30,0.451,0,0.026
1109,50,1,False,10.29,3.5,5.76,24.22,10355,33,0.451,0,0.026
1109,51,2,False,7.67,1.61,7.26,23.44,3599,19,0.451,0,0.026
1109,52,3,False,8.26,3.58,6.63,24.84,6837,24,0.451,0,0.026
1109,53,4,False,8.94,1.74,7.51,24.06,9428,14,0.451,0,0.026
1109,54,5,True,5.96,2.19,6.65,24.38,9154,34,0.451,0,0.026
1109,55,6,True,4.09,2.26,5.44,23.04,10196,39,0.451,0,0.026
1110,0,0,False,7.02,1.89,6.86,23.31,7068,50,0.215,0,0.001
1110,1,1,False,8.07,1.8,7.54,23.2,7806,30,0.215,0,0.001
1110,2,2,False,5.77,3.28,6.61,23.82,6841,40,0.215,0,0.001
1110,3,3,False,7.53,0.66,5.64,23.23,8030,29,0.215,0,0.001
1110,4,4,False,7.51,0.67,5.64,22.83,8872,54,0.215,0,0.001
1110,5,5,True,2.83,1.35,7.35,23.4,7887,25,0.215,0,0.001
1110,6,6,True,3.31,2.89,7.97,23.43,10670,45,0.215,0,0.001
1110,7,0,False,6.03,2.47,4.42,24.68,10047,23,0.215,0,0.001
1110,8,1,False,6.12,1.38,5.78,23.19,7625,37,0.215,0,0.001
1110,9,2,False,7.34,3.73,6.56,22.57,7011,26,0.215,0,0.001
1110,10,3,False,7.43,2.28,6.82,22.65,6811,24,0.215,0,0.001
1110,11,4,False,6.93,2.85,6.97,23.96,6118,43,0.215,0,0.001
1110,12,5,True,2.48,2.48,8.67,23.81,5558,31,0.215,0,0.001
1110,13,6,True,3.69,1.82,6.1,23.9,9981,32,0.215,0,0.001
1110,14,0,False,6.99,2.56,5.97,24.29,6875,39,0.215,0,0.001
1110,15,1,False,7.58,3.02,7.61,23.17,8363,41,0.215,0,0.001
1110,16,2,False,6.04,1.66,6.54,23.35,8056,31,0.215,0,0.001
1110,17,3,False,9.58,1.29,6.27,24.24,10098,49,0.215,0,0.001
1110,18,4,False,7.21,1.54,6.05,22.07,5802,24,0.215,0,0.001
1110,19,5,True,2.74,1.89,8.04,22.74,9232,36,0.215,0,0.001
1110,20,6,True,2.47,3.57,8.39,23.83,6228,38,0.215,0,0.001
1110,21,0,False,6.88,2.44,8.11,24.14,8098,29,0.215,0,0.001
1110,22,1,False,5.6,1.93,5.72,23.23,8859,23,0.215,0,0.001
1110,23,2,False,6.64,2.05,5.53,22.76,7975,37,0.215,0,0.001
1110,24,3,False,9.15,1.66,6.21,23.78,7058,21,0.215,0,0.001
1110,25,4,False,8.01,1.22,6.67,23.53,8777,29,0.215,0,0.001
1110,26,5,True,4.18,2.64,8.15,24.03,9479,57,0.215,0,0.001
1110,27,6,True,3.77,0.85,7.75,22.22,6441,40,0.215,0,0.001
1110,28,0,False,6.73,2.41,7.41,23.81,7972,36,0.215,0,0.001
1110,29,1,False,8.23,1.78,5.72,22.91,8547,29,0.215,0,0.001
1110,30,2,False,6.78,1.95,6.64,22.86,8687,44,0.215,0,0.001
1110,31,3,False,6.74,1.06,6.33,23.86,3320,38,0.215,0,0.001
1110,32,4,False,8.08,1.62,4.42,23.29,8572,42,0.215,0,0.001
1110,33,5,True,2.89,2.0,8.06,24.0,6572,31,0.215,0,0.001
1110,34,6,True,4.68,1.98,7.42,22.97,8152,30,0.215,0,0.001
1110,35,0,False,7.69,2.49,6.58,25.23,8063,28,0.215,0,0.001
1110,36,1,False,8.57,1.89,5.48,22.57,4560,29,0.215,0,0.001
1110,37,2,False,4.94,1.82,5.72,23.02,7987,56,0.215,0,0.001
1110,38,3,False,7.42,2.43,5.13,22.72,8851,21,0.215,0,0.001
1110,39,4,False,8.0,3.04,5.52,22.56,6478,38,0.215,0,0.001
1110,40,5,True,3.03,2.15,7.31,23.46,7126,53,0.215,0,0.001
1110,41,6,True,3.31,3.0,8.1,23.42,7945,8,0.215,0,0.001
1110,42,0,False,7.9,2.16,6.68,23.5,7773,49,0.215,0,0.001
1110,43,1,False,7.49,2.48,5.37,23.14,9833,50,0.215,0,0.001
1110,44,2,False,6.83,1.86,5.25,23.07,9058,3,0.215,0,0.001
1110,45,3,False,6.25,2.32,5.28,22.92,5682,42,0.215,0,0.001
1110,46,4,False,8.53,2.26,5.68,21.98,7399,34,0.215,0,0.001
1110,47,5,True,3.14,2.33,8.16,22.12,9826,37,0.215,0,0.001
1110,48,6,True,3.13,1.69,5.58,22.64,10350,29,0.215,0,0.001
1110,49,0,False,6.59,1.49,7.48,23.24,7480,39,0.215,0,0.001
1110,50,1,False,6.23,2.33,7.04,23.56,5832,26,0.215,0,0.001
1110,51,2,False,8.33,1.34,6.43,23.65,4279,50,0.215,0,0.001
1110,52,3,False,6.34,1.97,7.58,22.71,10131,48,0.215,0,0.001
1110,53,4,False,6.33,1.03,7.53,22.87,7419,40,0.215,0,0.001
1110,54,5,True,2.86,2.33,7.25,23.47,10099,22,0.215,0,0.001
1110,55,6,True,3.02,0.96,7.89,24.33,8748,39,0.215,0,0.001
1111,0,0,False,9.68,2.02,4.78,23.8,6614,40,0.335,0,0.039
1111,1,1,False,6.87,2.27,6.1,22.91,6234,22,0.335,0,0.039
1111,2,2,False,9.04,2.98,5.2,24.36,7434,50,0.335,0,0.039
1111,3,3,False,7.48,3.14,4.52,22.87,6636,32,0.335,0,0.039
1111,4,4,False,9.28,3.2,6.47,24.29,7329,34,0.335,0,0.039
1111,5,5,True,3.64,2.88,6.67,24.17,5505,54,0.335,0,0.039
1111,6,6,True,5.03,3.63,5.73,23.56,8390,28,0.335,0,0.039
1111,7,0,False,7.7,2.78,4.17,23.25,10434,48,0.335,0,0.039
1111,8,1,False,8.85,3.08,4.73,22.9,4573,21,0.335,0,0.039
1111,9,2,False,7.94,3.14,6.6,23.15,5752,19,0.335,0,0.039
1111,10,3,False,7.8,2.46,5.55,24.24,6949,31,0.335,0,0.039
1111,11,4,False,9.06,1.91,4.36,24.29,6885,17,0.335,0,0.039
1111,12,5,True,2.7,2.4,7.11,23.56,9011,34,0.335,0,0.039
1111,13,6,True,2.81,2.29,5.99,23.49,5644,24,0.335,0,0.039
1111,14,0,False,8.16,3.18,4.92,25.73,6571,43,0.335,0,0.039
1111,15,1,False,8.07,2.27,4.84,22.95,3738,21,0.335,0,0.039
1111,16,2,False,7.06,2.4,4.37,24.07,5765,37,0.335,0,0.039
1111,17,3,False,8.99,2.23,5.55,22.77,6340,26,0.335,0,0.039
1111,18,4,False,7.02,3.06,6.42,24.47,8530,11,0.335,0,0.039
1111,19,5,True,3.03,1.94,5.86,22.9,6450,41,0.335,0,0.039
1111,20,6,True,3.96,3.22,6.86,24.34,9060,22,0.335,0,0.039
1111,21,0,False,7.7,2.47,5.42,25.25,4972,30,0.335,0,0.039
1111,22,1,False,8.05,2.04,4.53,23.22,10648,19,0.335,0,0.039
1111,23,2,False,7.01,2.02,5.3,22.76,5919,30,0.335,0,0.039
1111,24,3,False,7.51,2.8,6.78,22.62,5197,25,0.335,0,0.039
1111,25,4,False,7.78,2.75,4.11,23.39,8108,27,0.335,0,0.039
1111,26,5,True,4.98,2.28,6.38,22.67,8997,47,0.335,0,0.039
1111,27,6,True,2.58,2.94,7.62,23.86,8257,45,0.335,0,0.039
1111,28,0,False,6.87,1.84,6.39,23.76,6128,25,0.335,0,0.039
1111,29,1,False,7.03,1.55,5.35,24.85,6668,27,0.335,0,0.039
1111,30,2,False,7.73,3.11,6.48,22.97,6952,32,0.335,0,0.039
1111,31,3,False,8.71,2.63,7.1,22.21,6399,29,0.335,0,0.039
1111,32,4,False,8.04,2.2,5.99,22.92,7726,30,0.335,0,0.039
1111,33,5,True,2.69,3.0,4.64,23.86,5376,32,0.335,0,0.039
1111,34,6,True,3.38,1.94,4.76,22.49,7705,13,0.335,0,0.039
1111,35,0,False,6.98,1.94,5.25,23.85,9069,17,0.335,0,0.039
1111,36,1,False,7.98,3.82,5.13,24.08,6506,43,0.335,0,0.039
1111,37,2,False,7.43,3.09,5.51,23.47,6527,33,0.335,0,0.039
1111,38,3,False,8.35,2.22,5.07,23.65,6810,55,0.335,0,0.039
